"gene_id","a.value","m.value","p.value","q.value","rank","estimatedDEG"
"ENSG00000007392",5.71656000636252,0.516044739902257,0.237552341330367,0.759981677666058,4091,0
"ENSG00000007520",4.32855892948076,0.463234593076638,0.406341675706442,0.871382669899575,6103,0
"ENSG00000007541",3.64287999748329,-0.296106834643524,0.810047513719634,0.982536165318031,10787,0
"ENSG00000007545",1.83838323776754,-0.964618079127823,0.528375884069391,0.919572121163082,7517,0
"ENSG00000007908",0.775164704527473,4.82044263299594,0.019306919502908,0.253178204811154,998,0
"ENSG00000007923",5.06924196269538,-0.0521168168778026,0.958648510680039,0.99515065441303,12605,0
"ENSG00000007944",-1.35378005894853,2.68966694851032,0.320739323831851,0.823144210100885,5099,0
"ENSG00000008018",7.70301075976002,0.932606017712954,0.0756485693505966,0.501056920880875,1976,0
"ENSG00000008083",2.01015437778894,0.183294437752579,0.851944426069879,0.987466592500326,11279,0
"ENSG00000008086",1.39376630969678,0.21515046579771,0.93044751563376,0.994781761699087,12230,0
"ENSG00000008128",4.76367953559953,-0.643128702445171,0.234706482921603,0.756424143924634,4061,0
"ENSG00000008130",5.10017849355584,-0.208883001142875,0.572234099169659,0.937550533080831,7988,0
"ENSG00000008256",0.0817275782787817,3.43356838049856,0.147019593344053,0.648531323790686,2967,0
"ENSG00000008282",6.467475751669,0.645188309197307,0.122889275006505,0.603051651720288,2664,0
"ENSG00000008283",4.8581980562518,-1.83848696327752,0.000481553978222864,0.0678942130111364,92,0
"ENSG00000008294",3.38395818003814,-1.273152794536,0.193094331012757,0.70874419894241,3565,0
"ENSG00000008311",3.82653533621486,-1.52867105335242,0.246332442486131,0.766058939347858,4206,0
"ENSG00000008324",6.8824000376863,1.45590080225053,0.0129999322036547,0.20884476516949,814,0
"ENSG00000008382",2.43940586023822,-2.35987499944418,0.053685825611058,0.428177992442125,1641,0
"ENSG00000008394",8.57565257437657,0.358473107702602,0.443424435838926,0.885729369330002,6552,0
"ENSG00000008405",3.05461253935131,-0.341594706444302,0.634053472534471,0.954295928404057,8695,0
"ENSG00000008441",3.36388352779942,-0.391634564238071,0.660640497430288,0.960887274741288,8995,0
"ENSG00000008513",3.86497644503554,-0.417872530517075,0.518356240163872,0.914144529121712,7420,0
"ENSG00000008517",8.22651218310009,1.54999937191306,0.000801690853485745,0.075011077182787,138,0
