1.513282	0.492682
1.514906	0.494196
1.516528	0.495768
1.51825	0.497092
1.519908	0.498262
1.521626	0.499884
1.523312	0.50161
1.525096	0.504138
1.526778	0.506464
1.528594	0.508544
1.530406	0.51084
1.531844	0.512324
1.533314	0.51186
1.53503	0.514252
1.536842	0.51747
1.538562	0.520424
1.540216	0.522402
1.541782	0.523722
1.54331	0.524976
1.544936	0.526692
1.546688	0.528584
1.548436	0.530826
1.550184	0.532772
1.551936	0.534736
1.553654	0.536672
1.555312	0.538482
1.556906	0.540542
1.558342	0.541908
1.559936	0.543356
1.561654	0.544192
1.563466	0.546516
1.565154	0.548796
1.566748	0.550498
1.568374	0.552188
1.569998	0.553802
1.571686	0.555302
1.573376	0.557172
1.575092	0.559078
1.576748	0.560974
1.578468	0.56281
1.580184	0.564496
1.581872	0.566746
1.583626	0.56928
1.585374	0.57103
1.587126	0.572884
1.58859	0.574522
1.589964	0.57496
1.591622	0.575656
1.593312	0.578936
1.595126	0.581562
1.59675	0.583504
1.59828	0.585324
1.599844	0.587272
1.601496	0.589292
1.603214	0.582082
1.604906	0.584916
1.606686	0.586924
1.608438	0.589722
1.61022	0.592918
1.611968	0.595694
1.61356	0.598602
1.61509	0.600736
1.616718	0.603024
1.618532	0.60569
1.620342	0.608062
1.621968	0.609726
1.623562	0.611164
1.625124	0.613
1.626716	0.614766
1.628404	0.616952
1.63006	0.619312
1.631654	0.62162
1.633312	0.623926
1.635062	0.626268
1.63678	0.61779
1.638436	0.621058
1.640184	0.62444
1.641874	0.627054
1.64353	0.629396
1.645096	0.631638
1.646562	0.633422
1.648186	0.636102
1.649966	0.639604
1.651718	0.642922
1.653438	0.64556
1.654968	0.647702
1.656622	0.650092
1.658278	0.652466
1.659998	0.654518
1.661748	0.656476
1.66353	0.657506
1.66531	0.659742
1.66703	0.66116
1.66881	0.663414
1.67028	0.665744
1.671812	0.666984
1.673434	0.668128
1.675278	0.671428
1.677032	0.674698
1.678654	0.676574
1.680158	0.6779
1.681716	0.67875
1.68325	0.68015
1.684936	0.682134
1.686592	0.684184
1.688218	0.686336
1.689906	0.687522
1.691656	0.688804
1.693438	0.690188
1.695216	0.690992
1.69684	0.693598
1.698528	0.695086
1.700216	0.696792
1.701906	0.699562
1.703376	0.697268
1.704968	0.698398
1.706716	0.702176
1.708532	0.705426
1.710184	0.708366
1.71178	0.710392
1.713406	0.712328
1.714998	0.713274
1.716654	0.708734
