gene_id	feature_id	sample02	sample03	sample04	sample09	sample10	sample11	sample12	sample13	sample14	sample15	sample16	sample17	sample18	sample19	sample20
ENSG00000000971.17	ENST00000696029.1	2	0	3	1	2	1	0	2	4	5	4	0	0	4	0
ENSG00000000971.17	ENST00000696030.1	0	0	0	3	0	1	0	0	2	0	3	0	0	3	1
ENSG00000000971.17	ENST00000696031.1	1	0	3	2	1	2	0	1	5	2	4	0	0	1	1
MSTRG.18010	ENST00000696046.1	100	123	78	602	257	975	145	575	667	711	745	713	141	741	644
ENSG00000144048.11	ENST00000696050.1	2	4	4	9	0	6	4	6	5	17	3	5	0	13	2
ENSG00000144048.11	ENST00000696051.1	3	3	2	5	0	3	3	5	3	13	0	4	0	7	0
ENSG00000144048.11	ENST00000696052.1	0	0	1	1	0	2	2	2	0	3	0	2	0	2	0
ENSG00000144048.11	ENST00000696054.1	1	0	0	2	0	0	1	0	0	3	2	2	0	0	1
ENSG00000144048.11	ENST00000696055.1	0	0	1	2	1	1	2	1	0	1	3	1	0	0	0
ENSG00000144048.11	ENST00000696056.1	0	1	1	1	0	1	3	0	0	0	4	1	0	0	0
ENSG00000144048.11	ENST00000696057.1	0	0	0	4	0	2	1	0	1	1	3	0	0	1	1
MSTRG.17300	ENST00000696060.1	0	0	0	2	3	1	2	0	2	1	2	1	0	0	0
MSTRG.17300	ENST00000696062.1	0	0	1	3	0	1	0	0	0	1	1	0	0	1	0
MSTRG.16463	ENST00000696067.1	0	6	3	18	5	26	4	17	39	27	30	32	9	23	14
MSTRG.16463	ENST00000696068.1	2	5	3	19	2	26	5	17	40	22	28	31	10	18	13
MSTRG.940	ENST00000696070.1	2	2	0	2	2	0	0	0	2	0	3	0	0	0	0
MSTRG.17300	ENST00000696075.1	1	0	2	2	3	0	0	0	0	1	0	3	0	2	0
MSTRG.16463	ENST00000696085.1	2	4	0	23	5	26	5	18	42	34	25	27	12	23	11
MSTRG.16463	ENST00000696086.1	1	2	2	17	1	24	4	21	30	32	25	23	6	29	14
MSTRG.16463	ENST00000696087.1	3	6	0	21	5	20	3	18	38	29	28	26	6	21	9
MSTRG.940	ENST00000696107.1	9	7	2	5	7	9	8	1	11	0	5	6	0	7	5
MSTRG.940	ENST00000696108.1	9	4	0	5	4	7	3	1	9	3	7	3	0	5	2
MSTRG.940	ENST00000696109.1	8	2	2	2	2	3	5	0	7	3	2	5	0	2	1
ENSG00000126768.13	ENST00000696123.1	9	16	4	59	26	101	17	81	98	82	82	63	22	76	70
ENSG00000126768.13	ENST00000696124.1	9	17	6	60	28	108	23	88	101	94	77	72	24	82	80
MSTRG.18695	ENST00000696125.1	4	8	6	8	4	9	3	7	6	2	4	3	0	0	8
MSTRG.20756	ENST00000696131.1	0	4	0	4	5	0	10	0	2	6	0	0	0	2	2
MSTRG.20756	ENST00000696132.1	0	4	0	4	5	0	10	0	2	6	0	0	0	2	2
MSTRG.2566	ENST00000696133.1	0	0	2	3	2	0	0	3	6	10	3	2	0	2	2
MSTRG.2566	ENST00000696134.1	5	0	4	6	2	0	2	11	18	16	4	0	4	6	6
MSTRG.16030	ENST00000696136.1	10	4	2	17	11	8	3	9	22	20	14	24	4	26	28
MSTRG.16030	ENST00000696137.1	10	4	2	17	11	8	3	9	23	20	13	24	4	26	28
ENSG00000196712.20	ENST00000696138.1	0	0	0	0	2	0	0	0	0	0	2	0	0	4	0
MSTRG.18609	ENST00000696142.2	3	2	3	3	5	3	4	5	6	9	9	11	0	8	5
MSTRG.18609	ENST00000696143.2	4	1	2	5	5	8	4	8	10	7	7	7	1	5	5
MSTRG.16030	ENST00000696152.1	10	4	2	17	15	9	6	10	22	27	15	25	5	32	30
MSTRG.18609	ENST00000696153.1	4	3	6	2	2	13	8	7	4	8	8	11	3	8	5
MSTRG.11119	ENST00000696156.1	4	3	0	4	2	1	0	2	8	4	4	10	1	0	0
MSTRG.11119	ENST00000696157.1	6	3	0	2	5	6	2	7	12	20	20	7	0	3	4
MSTRG.11119	ENST00000696158.1	9	5	0	7	4	6	5	7	12	20	26	10	3	6	4
MSTRG.11119	ENST00000696159.1	7	2	0	8	3	9	5	7	11	18	24	12	0	9	9
MSTRG.11119	ENST00000696160.1	5	7	0	6	6	6	5	11	14	23	31	9	4	12	8
MSTRG.11119	ENST00000696161.1	4	4	0	2	0	5	3	8	8	5	8	4	2	1	5
MSTRG.11119	ENST00000696162.1	5	3	0	5	2	3	3	3	7	23	16	9	0	7	6
MSTRG.11119	ENST00000696163.1	5	3	0	4	2	3	0	1	7	4	6	10	2	0	3
MSTRG.27769	ENST00000696169.1	8	13	1	6	8	13	6	9	8	9	7	2	0	5	5
MSTRG.25817	ENST00000696177.1	5	3	3	7	7	7	5	8	11	11	9	6	0	3	7
MSTRG.25817	ENST00000696178.1	6	1	2	5	6	6	9	2	8	9	8	2	0	4	5
MSTRG.25817	ENST00000696180.1	6	3	2	6	7	7	4	7	13	10	4	5	0	3	7
MSTRG.25817	ENST00000696181.1	4	3	0	4	7	9	7	2	5	12	7	6	0	4	4
MSTRG.25817	ENST00000696182.1	5	1	0	6	5	8	6	7	8	10	6	3	0	4	3
MSTRG.25817	ENST00000696184.1	7	3	2	4	6	5	2	6	6	10	5	4	0	4	6
MSTRG.25817	ENST00000696186.1	9	4	2	4	5	8	4	6	9	14	8	6	0	2	3
MSTRG.25817	ENST00000696188.1	8	2	3	3	6	7	6	6	7	11	10	6	1	4	4
MSTRG.16460	ENST00000696190.1	0	0	1	0	0	0	0	3	2	0	1	1	0	0	2
MSTRG.16460	ENST00000696191.1	0	0	2	3	0	0	0	0	2	1	1	0	0	0	2
MSTRG.16460	ENST00000696199.1	0	0	0	1	0	0	0	2	3	0	3	2	0	0	0
MSTRG.2080	ENST00000696202.1	5	8	4	9	11	14	6	17	19	11	8	8	1	8	3
MSTRG.2080	ENST00000696203.1	8	10	8	11	6	13	6	17	15	9	9	10	1	7	4
MSTRG.2080	ENST00000696204.1	12	10	6	20	14	23	13	21	23	22	26	21	3	19	13
MSTRG.2080	ENST00000696205.1	7	7	4	12	5	12	10	13	18	12	8	13	2	13	2
MSTRG.2080	ENST00000696206.1	7	10	2	11	9	18	8	18	13	14	9	6	1	6	2
MSTRG.2080	ENST00000696207.1	6	10	6	10	9	14	7	14	14	15	14	13	4	3	4
MSTRG.2080	ENST00000696208.1	8	5	4	13	3	12	9	19	9	13	12	15	2	4	2
MSTRG.2080	ENST00000696210.1	0	0	0	1	1	0	0	0	0	0	3	0	1	0	0
MSTRG.2080	ENST00000696212.1	0	5	2	9	2	11	0	2	6	9	17	9	0	11	11
MSTRG.2080	ENST00000696213.1	0	4	2	9	2	10	1	2	8	10	17	9	1	11	11
MSTRG.2080	ENST00000696214.1	0	4	2	9	2	11	0	2	7	10	17	9	0	11	11
MSTRG.2080	ENST00000696215.1	0	0	0	0	0	0	0	0	1	1	3	0	0	0	0
MSTRG.2080	ENST00000696216.1	0	0	0	0	1	1	1	0	0	1	3	1	0	1	0
MSTRG.17909	ENST00000696220.1	0	0	0	1	0	0	0	0	1	4	1	0	0	1	0
MSTRG.17909	ENST00000696225.1	0	1	0	2	0	0	0	0	0	4	1	0	0	3	0
MSTRG.16030	ENST00000696228.1	10	4	2	17	12	8	3	9	22	20	14	24	4	26	28
MSTRG.17133	ENST00000696231.1	0	1	0	0	0	0	1	0	0	0	0	3	0	0	0
MSTRG.17133	ENST00000696233.1	0	0	0	0	0	0	2	0	0	0	3	0	0	0	0
ENSG00000112039.6	ENST00000696265.1	3	3	0	6	4	3	2	4	4	0	0	0	0	0	0
ENSG00000112039.6	ENST00000696268.1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
ENSG00000112039.6	ENST00000696269.1	3	4	1	8	4	2	3	4	4	1	1	1	0	1	0
MSTRG.12601	ENST00000696270.1	3	3	0	11	2	0	0	0	0	0	3	1	0	0	0
MSTRG.11160	ENST00000696288.1	0	0	0	3	0	2	3	1	4	9	0	0	0	0	0
MSTRG.11136	ENST00000696289.1	92	117	96	477	260	726	174	431	725	694	656	628	114	677	518
MSTRG.11160	ENST00000696293.1	0	0	0	3	0	2	3	0	4	9	0	0	0	0	1
MSTRG.11160	ENST00000696294.1	0	0	0	3	0	2	3	0	4	9	0	0	0	0	0
MSTRG.11160	ENST00000696295.1	0	0	0	3	0	2	3	0	4	9	0	0	0	0	0
MSTRG.1418	ENST00000696297.1	1	2	3	0	0	2	2	0	4	0	0	0	0	4	0
MSTRG.1418	ENST00000696298.1	2	0	3	0	0	2	2	0	4	0	2	0	0	5	0
MSTRG.1418	ENST00000696299.1	0	0	2	1	0	2	3	0	2	0	1	0	0	0	0
MSTRG.1418	ENST00000696300.1	7	4	4	19	19	27	10	22	26	27	23	22	9	21	19
MSTRG.1418	ENST00000696301.1	2	0	3	0	0	2	3	2	4	0	0	0	0	0	0
MSTRG.1418	ENST00000696303.1	0	2	2	1	0	2	3	0	3	0	0	0	0	1	0
MSTRG.15392	ENST00000696305.1	0	0	0	1	0	0	3	0	1	0	1	0	0	0	1
MSTRG.15392	ENST00000696308.1	0	0	0	3	1	6	2	0	0	0	0	1	1	0	0
MSTRG.1418	ENST00000696309.1	5	9	3	19	22	23	10	22	29	27	25	23	10	21	21
MSTRG.1418	ENST00000696310.1	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0
MSTRG.27924	ENST00000696311.1	0	2	0	5	2	12	0	5	6	10	10	3	4	10	4
MSTRG.27924	ENST00000696312.1	1	0	0	1	1	6	0	0	3	1	2	1	0	2	0
MSTRG.15392	ENST00000696316.1	0	0	0	1	0	0	3	0	0	0	0	0	0	0	0
MSTRG.27924	ENST00000696323.1	0	1	0	7	5	13	1	6	4	11	8	2	2	9	4
MSTRG.9673	ENST00000696327.1	3	6	2	2	2	12	6	7	4	2	3	3	0	11	0
MSTRG.9673	ENST00000696330.1	4	6	2	2	2	12	7	6	4	2	3	3	0	11	0
MSTRG.9673	ENST00000696336.1	3	6	2	5	2	9	7	6	3	2	3	3	0	10	0
MSTRG.15392	ENST00000696347.1	0	2	0	3	0	0	0	0	0	0	1	0	0	0	0
MSTRG.27924	ENST00000696351.1	0	2	0	6	6	13	2	5	3	11	8	1	4	10	5
MSTRG.27924	ENST00000696352.1	0	0	2	4	4	11	1	5	4	16	7	1	6	11	6
MSTRG.27924	ENST00000696353.1	0	1	2	6	2	9	1	5	8	13	9	3	2	6	7
MSTRG.27924	ENST00000696354.1	0	1	0	5	3	3	0	1	1	2	2	0	0	5	0
MSTRG.27924	ENST00000696355.1	1	2	2	8	4	17	0	8	5	10	12	4	6	6	1
MSTRG.27924	ENST00000696356.1	2	0	0	4	2	3	0	3	3	1	0	2	0	6	0
MSTRG.27924	ENST00000696357.1	2	0	0	5	2	3	0	0	1	2	2	0	0	5	0
MSTRG.12117	ENST00000696365.1	25	20	18	54	26	35	25	36	39	37	30	40	7	43	45
MSTRG.15392	ENST00000696375.1	3	8	16	4	2	0	16	1	3	2	3	2	0	0	2
MSTRG.15392	ENST00000696376.1	3	8	18	5	2	0	16	2	5	2	1	2	0	0	1
MSTRG.16075	ENST00000696381.1	1	0	0	7	1	8	4	1	4	15	8	2	0	0	2
MSTRG.16075	ENST00000696382.1	3	0	0	5	0	1	0	2	2	5	7	1	0	0	0
MSTRG.11982	ENST00000696383.1	5	3	4	2	5	5	5	3	3	8	3	5	0	1	1
MSTRG.11982	ENST00000696384.1	3	4	0	5	8	8	3	5	8	9	9	5	0	4	0
MSTRG.11982	ENST00000696385.1	6	6	2	7	5	8	0	4	7	13	11	9	0	3	4
MSTRG.11982	ENST00000696386.1	5	2	3	3	4	10	4	7	4	11	4	7	0	2	2
MSTRG.11982	ENST00000696387.1	6	3	0	7	4	6	4	6	6	12	8	11	0	4	1
MSTRG.11982	ENST00000696388.1	6	4	4	4	0	8	4	2	6	10	6	8	0	3	4
MSTRG.11982	ENST00000696389.1	5	3	4	7	3	14	1	8	7	19	11	15	0	10	2
MSTRG.11982	ENST00000696390.1	9	1	3	3	3	5	4	6	9	10	5	5	0	2	3
MSTRG.11982	ENST00000696391.1	6	2	2	3	5	8	2	6	5	12	9	9	0	4	3
MSTRG.27636	ENST00000696406.1	11	11	12	32	23	41	7	58	77	74	69	70	19	66	62
MSTRG.11289	ENST00000696407.1	2	2	1	0	0	0	3	0	0	1	0	0	0	0	0
MSTRG.11289	ENST00000696408.1	0	0	0	1	5	5	0	5	6	3	0	2	0	2	0
MSTRG.28723	ENST00000696420.1	1	4	0	1	1	6	0	5	8	9	2	3	0	2	2
MSTRG.28723	ENST00000696421.1	0	3	0	0	1	3	2	3	11	10	4	3	0	5	2
MSTRG.28723	ENST00000696422.1	8	8	11	7	7	4	1	14	15	17	13	6	4	12	7
MSTRG.28723	ENST00000696423.1	14	4	8	10	1	8	5	16	18	18	9	8	3	13	7
MSTRG.28723	ENST00000696424.1	8	7	6	8	4	6	1	13	12	10	9	6	4	9	5
MSTRG.28723	ENST00000696425.1	9	13	4	14	13	10	0	27	47	42	33	14	3	22	11
MSTRG.28723	ENST00000696426.1	12	9	8	13	5	10	3	20	41	32	27	15	9	27	14
MSTRG.28723	ENST00000696427.1	6	13	9	16	10	13	3	37	40	41	31	17	4	23	18
MSTRG.28723	ENST00000696428.1	9	11	12	12	8	12	4	17	36	32	26	11	5	16	11
MSTRG.28723	ENST00000696429.1	6	8	8	11	4	7	4	20	22	18	13	8	2	8	4
MSTRG.28723	ENST00000696430.1	6	6	6	9	4	8	5	12	13	12	11	5	4	8	3
MSTRG.15392	ENST00000696432.1	0	0	3	1	3	0	1	0	2	2	2	0	0	2	1
ENSG00000183054.13	ENST00000696446.1	2	0	0	6	4	5	4	4	5	9	9	4	0	4	2
ENSG00000183054.13	ENST00000696447.1	0	0	0	0	3	1	0	0	1	2	3	3	0	2	0
ENSG00000183054.13	ENST00000696448.1	0	0	0	0	1	2	0	0	0	3	3	2	0	0	0
ENSG00000183054.13	ENST00000696449.1	0	0	0	0	2	0	0	0	0	0	3	2	0	4	2
MSTRG.16137	ENST00000696453.2	8	5	0	6	8	0	2	4	0	4	2	7	0	1	0
MSTRG.19603	ENST00000696466.1	13	7	10	12	8	20	5	3	9	5	12	6	0	7	12
MSTRG.15392	ENST00000696476.1	0	0	0	0	0	0	0	1	0	0	3	0	0	0	0
MSTRG.13104	ENST00000696481.1	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0
MSTRG.13104	ENST00000696483.1	0	2	0	5	0	0	0	0	1	2	0	0	0	0	1
MSTRG.13104	ENST00000696484.1	0	0	1	5	0	0	0	0	0	2	0	0	0	0	0
MSTRG.13104	ENST00000696485.1	0	5	4	7	0	8	0	0	2	7	0	0	0	0	2
MSTRG.13104	ENST00000696489.1	0	6	5	5	0	7	0	0	4	5	0	0	0	0	1
MSTRG.15392	ENST00000696494.1	0	1	1	1	3	1	0	0	1	2	1	0	0	2	2
MSTRG.15392	ENST00000696498.1	0	1	1	0	2	1	0	0	1	0	2	0	0	3	2
MSTRG.415	ENST00000696500.1	3	3	3	4	2	2	3	4	2	2	3	2	0	0	0
MSTRG.415	ENST00000696502.1	0	0	0	0	0	0	0	0	3	3	0	0	0	0	0
MSTRG.415	ENST00000696503.1	0	0	0	0	0	0	0	0	3	2	0	0	0	0	0
MSTRG.415	ENST00000696504.1	0	0	0	0	0	0	0	0	2	3	0	0	0	0	0
MSTRG.24087	ENST00000696526.1	5	0	2	2	7	0	6	8	16	11	7	3	0	4	6
MSTRG.28527	ENST00000696533.1	20	23	14	59	34	100	18	101	107	111	111	77	13	71	88
MSTRG.28527	ENST00000696534.1	16	24	14	60	33	97	18	104	109	120	110	77	12	72	84
MSTRG.11289	ENST00000696535.1	3	3	1	0	0	3	5	3	0	7	0	0	1	0	0
MSTRG.11289	ENST00000696536.1	1	1	0	0	0	1	4	0	0	3	0	0	0	0	0
MSTRG.11289	ENST00000696538.1	0	0	0	1	5	5	0	5	6	3	0	2	0	2	0
MSTRG.28527	ENST00000696539.1	18	25	14	62	35	101	19	106	109	114	107	74	13	72	88
MSTRG.12601	ENST00000696541.1	3	3	0	11	2	0	0	1	0	1	3	1	0	0	0
MSTRG.15392	ENST00000696545.1	0	0	0	0	0	0	0	0	1	0	3	0	0	0	0
MSTRG.15392	ENST00000696551.1	2	1	1	5	4	13	3	7	4	10	6	8	4	7	4
MSTRG.23260	ENST00000696558.1	10	3	3	15	14	17	10	3	10	5	7	8	0	6	12
MSTRG.23260	ENST00000696559.1	11	2	3	10	14	15	9	2	10	4	6	10	0	7	10
MSTRG.23260	ENST00000696560.1	6	3	6	12	15	22	10	3	9	2	11	9	0	13	13
MSTRG.23260	ENST00000696561.1	2	2	0	5	8	8	5	1	1	1	1	0	0	1	3
MSTRG.23260	ENST00000696562.1	3	0	1	7	6	9	5	1	1	1	4	1	0	2	2
MSTRG.1958	ENST00000696573.1	0	0	0	0	0	2	0	3	1	0	2	0	0	0	0
MSTRG.28726	ENST00000696577.1	5	0	1	4	1	4	0	5	5	9	3	2	0	2	4
MSTRG.28726	ENST00000696578.1	7	3	5	7	2	6	1	1	6	8	5	4	2	2	1
MSTRG.28726	ENST00000696579.1	2	3	6	2	3	4	0	4	3	8	2	5	0	3	2
MSTRG.28726	ENST00000696580.1	3	1	2	3	0	1	0	2	2	6	3	4	0	1	0
MSTRG.28726	ENST00000696581.1	4	1	0	3	0	4	0	4	3	7	0	4	0	2	2
MSTRG.28726	ENST00000696582.1	6	1	2	5	1	4	2	3	5	7	2	2	2	2	3
MSTRG.28726	ENST00000696583.1	4	1	2	4	2	4	0	1	4	6	3	2	0	6	0
MSTRG.28726	ENST00000696586.1	0	0	0	0	3	1	1	0	0	0	0	0	0	0	0
MSTRG.28726	ENST00000696587.1	6	0	2	2	1	2	0	2	4	3	3	2	0	4	4
MSTRG.28726	ENST00000696588.1	3	2	3	0	4	1	0	4	1	5	1	1	2	0	2
MSTRG.28726	ENST00000696589.1	3	2	1	2	1	4	0	2	4	4	1	0	2	2	0
MSTRG.28726	ENST00000696590.1	0	0	1	0	5	2	0	0	3	5	3	2	0	2	1
MSTRG.28726	ENST00000696591.1	4	1	2	2	5	5	0	2	3	8	2	1	0	2	3
MSTRG.28726	ENST00000696592.1	4	1	4	3	0	1	1	2	1	4	2	1	0	2	0
MSTRG.1989	ENST00000696599.1	5	0	0	3	4	4	2	7	6	11	4	1	0	2	3
MSTRG.2098	ENST00000696603.2	6	2	5	2	5	0	2	4	4	8	0	4	0	4	0
MSTRG.2278	ENST00000696605.1	0	0	2	1	3	0	0	3	2	10	4	2	0	2	1
MSTRG.2278	ENST00000696607.1	0	0	0	0	2	0	0	3	2	8	4	2	0	2	0
MSTRG.2690	ENST00000696609.1	8	9	3	11	8	4	7	3	7	20	4	7	0	11	4
ENSG00000179456.12	ENST00000696616.1	6	4	4	0	2	6	2	2	2	0	5	2	0	0	4
ENSG00000179456.12	ENST00000696617.1	6	4	4	0	2	6	2	2	2	0	5	2	0	0	4
ENSG00000179456.12	ENST00000696618.1	6	4	4	1	2	6	2	2	2	0	5	2	0	1	4
MSTRG.15392	ENST00000696619.1	0	0	0	3	0	0	0	0	0	0	1	0	0	0	0
MSTRG.28726	ENST00000696627.1	6	1	3	4	3	2	0	2	4	10	2	2	0	2	2
MSTRG.28726	ENST00000696628.1	3	0	2	6	3	3	1	3	2	6	1	2	0	2	4
MSTRG.19603	ENST00000696672.1	13	7	10	11	8	19	4	2	8	3	10	6	1	6	11
MSTRG.8142	ENST00000696675.1	0	2	0	0	0	2	0	0	0	0	3	0	0	0	0
MSTRG.8142	ENST00000696684.1	0	0	0	0	0	1	0	0	0	0	3	0	0	0	0
MSTRG.8142	ENST00000696685.1	0	0	0	2	0	2	0	0	1	0	3	0	0	0	0
MSTRG.3946	ENST00000696688.1	0	0	2	4	0	0	0	5	14	11	11	11	3	25	14
MSTRG.504	ENST00000696689.1	11	8	7	5	6	4	2	5	11	16	10	5	1	8	4
MSTRG.23978	ENST00000696693.1	3	3	0	11	4	5	2	6	2	6	15	6	0	10	8
MSTRG.23978	ENST00000696694.1	4	3	0	9	6	7	2	5	3	7	19	6	0	12	9
MSTRG.23978	ENST00000696695.1	4	3	0	9	7	6	2	7	3	10	13	8	0	13	6
MSTRG.23978	ENST00000696696.1	0	0	0	5	0	2	0	0	0	2	0	1	0	0	1
MSTRG.26973	ENST00000696700.1	3	2	2	0	12	0	6	5	4	3	2	0	0	0	2
MSTRG.27955	ENST00000696704.1	13	15	8	13	11	13	13	19	20	18	13	9	3	13	5
MSTRG.27955	ENST00000696705.1	15	16	10	17	9	14	15	15	20	19	19	12	4	14	4
MSTRG.26973	ENST00000696706.1	5	5	2	0	12	0	7	6	0	2	1	0	0	2	1
MSTRG.26973	ENST00000696707.1	5	4	2	0	7	0	10	6	2	1	1	0	0	0	1
MSTRG.9753	ENST00000696717.1	2	1	0	3	1	3	1	0	9	0	1	1	0	3	0
MSTRG.9753	ENST00000696718.1	1	0	0	5	2	5	1	2	3	1	3	1	0	0	2
MSTRG.9753	ENST00000696719.1	1	0	0	3	1	5	0	0	4	1	3	2	0	1	0
MSTRG.9753	ENST00000696721.1	0	0	0	4	0	0	0	0	0	2	0	0	0	0	0
MSTRG.3662	ENST00000696723.1	5	6	9	5	4	3	5	0	1	4	0	0	1	0	0
MSTRG.17679	ENST00000696724.1	6	10	3	19	9	5	10	7	18	8	12	12	1	2	9
MSTRG.15616	ENST00000696725.1	5	6	0	4	5	16	0	4	13	6	7	7	0	11	3
MSTRG.15616	ENST00000696726.1	3	4	0	1	4	5	0	0	6	1	1	1	0	3	2
MSTRG.15616	ENST00000696727.1	0	2	0	2	7	4	0	2	6	2	2	1	0	5	1
MSTRG.15616	ENST00000696728.1	5	6	0	0	3	2	0	3	0	2	2	1	0	3	0
MSTRG.15616	ENST00000696729.1	3	4	2	4	2	4	0	2	5	1	7	0	0	5	1
MSTRG.15616	ENST00000696731.1	2	5	0	1	7	0	0	2	2	1	3	3	0	2	0
MSTRG.8678	ENST00000696733.1	1	2	0	0	0	0	0	0	1	2	3	0	0	0	0
MSTRG.8678	ENST00000696737.1	0	0	0	0	0	1	0	0	0	0	3	0	0	0	0
MSTRG.26650	ENST00000696786.1	9	9	3	10	13	11	6	4	13	10	9	8	2	6	6
MSTRG.6126	ENST00000696791.1	2	0	5	2	0	2	0	4	7	1	0	0	0	3	3
MSTRG.6126	ENST00000696792.1	3	0	4	0	0	0	0	4	5	3	3	2	0	3	3
MSTRG.17078	ENST00000696793.1	2	0	0	2	0	3	1	1	0	2	2	2	0	7	2
MSTRG.6126	ENST00000696796.1	2	0	5	3	0	0	0	7	9	3	3	3	0	3	0
MSTRG.17078	ENST00000696804.1	0	0	0	3	0	0	0	0	2	2	0	3	0	1	1
MSTRG.17078	ENST00000696806.1	1	0	0	6	0	1	2	3	0	5	4	2	3	4	1
MSTRG.17078	ENST00000696807.1	3	0	0	2	0	4	3	0	2	4	6	1	2	3	1
MSTRG.17078	ENST00000696808.1	2	0	0	1	0	2	1	1	0	3	1	1	1	4	1
MSTRG.10502	ENST00000696809.1	7	5	3	5	2	3	4	11	15	8	6	0	0	5	6
MSTRG.17740	ENST00000696811.1	9	2	4	6	6	4	3	2	6	3	2	4	0	0	4
MSTRG.17740	ENST00000696812.1	7	2	3	3	5	4	7	2	4	3	2	8	1	1	3
MSTRG.17078	ENST00000696813.1	0	0	0	3	0	2	3	1	0	3	4	0	2	4	2
MSTRG.17078	ENST00000696814.1	1	0	0	2	0	4	2	3	0	3	6	2	2	5	1
MSTRG.18600	ENST00000696838.1	0	0	0	0	1	0	0	0	3	0	0	0	0	1	1
MSTRG.21441	ENST00000696840.1	0	2	0	10	2	6	3	0	2	8	3	3	0	9	2
MSTRG.21441	ENST00000696841.1	0	3	1	3	2	9	0	1	2	5	2	0	0	0	0
MSTRG.21441	ENST00000696842.1	0	3	0	9	2	5	2	4	6	3	4	2	0	7	1
MSTRG.21441	ENST00000696843.1	0	1	0	3	3	7	2	1	4	8	6	6	0	8	1
MSTRG.21441	ENST00000696844.1	2	2	1	5	3	6	0	4	4	5	5	4	0	7	1
MSTRG.21441	ENST00000696845.1	2	2	2	7	4	7	3	2	6	8	3	6	0	9	3
MSTRG.21441	ENST00000696846.1	0	3	2	6	1	6	0	2	7	7	2	4	0	6	3
MSTRG.21441	ENST00000696850.1	3	1	0	4	1	0	2	6	3	5	4	5	0	3	0
MSTRG.21441	ENST00000696851.1	0	0	0	3	1	0	0	3	4	4	2	7	0	5	0
MSTRG.21441	ENST00000696852.1	0	0	1	6	0	2	2	3	2	1	1	7	0	4	0
MSTRG.21441	ENST00000696853.1	3	0	0	6	1	3	3	3	3	5	1	6	0	4	0
MSTRG.17078	ENST00000696862.1	0	0	0	4	0	3	4	1	1	8	2	1	1	2	2
MSTRG.17078	ENST00000696870.1	1	0	0	2	0	2	0	0	0	3	0	1	0	0	1
MSTRG.17078	ENST00000696874.1	4	0	0	5	0	5	2	4	3	7	3	5	2	5	3
MSTRG.17078	ENST00000696875.1	1	0	0	6	0	3	1	3	1	4	4	0	2	1	3
MSTRG.17078	ENST00000696876.1	3	0	0	4	0	3	3	2	2	7	5	2	2	3	2
MSTRG.17078	ENST00000696877.1	0	0	0	0	0	2	0	0	0	3	0	1	0	0	0
MSTRG.17078	ENST00000696878.1	2	0	0	0	0	2	0	1	0	4	4	1	0	5	2
MSTRG.17078	ENST00000696894.1	1	0	0	7	0	1	2	4	2	5	5	3	3	3	0
MSTRG.17078	ENST00000696895.1	0	0	0	1	0	0	4	0	0	5	3	1	2	0	2
MSTRG.17078	ENST00000696896.1	1	0	0	4	0	0	1	3	0	5	5	0	0	3	0
MSTRG.22669	ENST00000696902.1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000151292.19	ENST00000696905.1	6	2	0	3	2	4	5	3	2	2	0	2	0	3	0
MSTRG.16331	ENST00000696906.1	3	3	0	1	5	3	1	5	0	2	2	0	0	3	0
MSTRG.16331	ENST00000696907.1	3	5	5	5	7	12	3	5	5	7	6	4	0	4	4
MSTRG.16331	ENST00000696908.1	2	3	10	5	7	10	2	3	3	5	3	3	0	6	2
MSTRG.16331	ENST00000696909.1	6	6	6	6	9	10	5	7	6	4	5	6	0	3	3
MSTRG.16331	ENST00000696910.1	1	5	6	4	5	6	2	5	7	8	6	3	0	5	1
MSTRG.16331	ENST00000696911.1	0	2	4	6	8	6	5	9	5	3	5	4	0	4	3
MSTRG.16331	ENST00000696912.1	6	2	7	8	5	9	4	10	4	9	11	6	0	3	4
MSTRG.16331	ENST00000696913.1	3	2	5	5	8	13	3	4	8	3	7	4	0	4	3
MSTRG.16331	ENST00000696914.1	1	3	3	2	5	9	3	9	4	8	6	2	0	6	6
MSTRG.16331	ENST00000696917.1	2	4	5	5	7	10	3	7	2	5	7	2	0	6	2
MSTRG.16331	ENST00000696918.1	5	3	4	2	6	8	1	5	7	2	5	0	0	4	0
MSTRG.16331	ENST00000696919.1	2	4	8	3	4	10	1	11	4	8	6	4	0	4	3
MSTRG.8678	ENST00000696920.1	2	0	0	4	3	0	0	2	2	3	2	0	0	0	0
MSTRG.8678	ENST00000696921.1	3	4	0	2	5	0	0	0	2	5	4	0	0	2	0
MSTRG.8678	ENST00000696928.1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0
MSTRG.1957	ENST00000696929.1	7	12	0	7	3	7	8	9	10	6	13	9	0	5	12
MSTRG.1957	ENST00000696930.1	6	2	3	0	1	2	4	0	3	3	5	5	0	3	0
MSTRG.1957	ENST00000696931.1	6	10	0	8	6	8	6	8	11	12	9	5	0	3	5
MSTRG.1957	ENST00000696932.1	8	7	5	20	10	38	9	33	25	33	25	21	11	33	23
