gene_id	gene_name	sample02	sample03	sample04	sample09	sample10	sample11	sample12	sample13	sample14	sample15	sample16	sample17	sample18	sample19	sample20
MSTRG.18016		31	21	12	29	26	24	20	13	27	24	26	16	0	26	15
MSTRG.18018		0	0	0	4	0	0	0	0	0	0	0	0	0	0	0
MSTRG.18019	MSTRG.18019	24	0	1	88	48	45	11	38	47	94	36	79	1	60	37
MSTRG.1802		0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
MSTRG.18023	MSTRG.18023	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
MSTRG.18025		0	0	2	0	0	0	2	0	0	0	0	2	0	0	0
MSTRG.18028	MSTRG.18028	57	38	38	70	49	84	58	54	55	81	51	46	14	61	26
MSTRG.18029		0	2	0	4	2	0	0	2	0	0	0	0	0	2	0
MSTRG.18030		16	1	13	1	1	1	5	0	0	25	6	7	0	0	0
MSTRG.18031		0	2	2	0	0	0	0	0	0	0	0	0	0	0	0
MSTRG.18032	MSTRG.18032	55	80	29	113	38	123	84	20	22	45	63	67	6	51	63
MSTRG.18035		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
MSTRG.18036	MSTRG.18036	0	1	0	4	0	1	1	1	0	8	1	12	0	5	2
MSTRG.18037		0	1	0	0	0	0	0	0	0	1	0	1	0	0	1
MSTRG.18040	MSTRG.18040	92	73	38	52	70	49	60	95	143	189	111	95	18	85	41
MSTRG.18043		1	0	1	2	1	0	0	4	1	0	0	1	1	1	1
MSTRG.18044	MSTRG.18044	0	0	4	6	1	0	4	0	1	7	0	0	0	0	2
MSTRG.18045	MSTRG.18045	1	0	0	0	0	1	0	2	3	0	3	1	0	11	0
MSTRG.18046		60	15	12	48	85	42	30	73	111	69	109	57	1	39	42
MSTRG.18047		35	1	4	15	14	35	24	5	43	21	22	35	20	0	0
MSTRG.1805	MSTRG.1805	8	1	1	2	1	2	3	6	1	3	5	2	3	1	3
MSTRG.18050		956	1569	1834	2484	3955	6726	3186	7352	11445	11882	8800	4538	381	3084	6137
MSTRG.18051		0	0	0	2	0	1	0	0	0	0	0	0	0	0	0
MSTRG.18053		165	248	237	458	511	1149	454	1013	1529	1640	1137	842	47	521	843
MSTRG.18054		0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
MSTRG.18056		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
MSTRG.18058		4	1	0	4	0	5	1	0	4	1	0	0	0	0	0
MSTRG.18060		0	1	0	0	0	1	2	0	0	3	0	0	0	0	0
MSTRG.18062		5	1	0	6	0	8	1	0	5	1	0	0	0	0	0
MSTRG.18063	MSTRG.18063	8	23	7	40	33	40	23	1	19	7	1	1	1	1	1
MSTRG.18064		59	85	28	98	94	96	56	86	142	96	79	57	1	74	57
MSTRG.18065	MSTRG.18065	169	233	138	817	400	1146	258	795	1034	1105	1094	994	233	1241	883
MSTRG.18066	MSTRG.18066	3	2	2	2	1	7	1	4	5	6	6	4	1	3	7
MSTRG.18067		19	1	0	0	0	10	1	15	1	0	10	0	0	1	10
MSTRG.18069	MSTRG.18069	67	87	33	97	119	89	51	51	120	50	96	69	0	94	63
MSTRG.18070	MSTRG.18070	0	0	0	1	0	0	0	0	3	1	4	0	0	0	1
MSTRG.18071		0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
MSTRG.18074		0	0	0	0	2	0	1	0	0	0	0	0	0	1	3
MSTRG.18075	MSTRG.18075	0	1	0	0	2	0	3	5	10	2	3	8	1	14	1
MSTRG.18077	MSTRG.18077	63	12	15	24	25	25	25	15	21	7	29	27	6	20	21
MSTRG.18078		0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
MSTRG.1808	MSTRG.1808	0	0	0	0	0	0	0	0	4	0	0	2	0	0	0
MSTRG.18081		0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
MSTRG.18082		0	0	0	0	1	0	0	0	0	1	0	0	0	0	1
MSTRG.18084		1	0	0	14	4	6	2	1	5	12	4	2	1	0	7
MSTRG.18087	MSTRG.18087	0	6	2	3	3	0	2	0	0	5	3	0	0	0	2
MSTRG.18088	MSTRG.18088	38	26	30	136	69	169	34	174	266	281	231	204	34	212	149
MSTRG.18089		1	0	0	0	0	0	0	0	0	0	0	0	0	0	2
MSTRG.1809		0	0	0	0	0	0	0	0	0	2	1	1	0	0	2
MSTRG.18090	MSTRG.18090	5	0	4	1	4	4	1	0	6	4	10	0	0	0	0
MSTRG.18091		24	22	1	0	9	8	13	1	26	17	25	1	0	1	0
MSTRG.18092	MSTRG.18092	28	14	14	46	17	0	20	26	18	20	16	9	4	3	19
MSTRG.18093	MSTRG.18093	49	21	27	39	31	62	25	37	47	68	59	36	3	31	35
MSTRG.18094		0	0	0	0	1	0	0	0	0	1	4	0	0	0	8
MSTRG.18095	MSTRG.18095	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
MSTRG.18096		0	0	0	0	0	0	0	0	3	4	0	0	0	0	0
MSTRG.18097	MSTRG.18097	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
MSTRG.18098	MSTRG.18098	15	3	14	41	25	23	30	48	97	103	30	20	2	31	16
MSTRG.18100		1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
MSTRG.18101	MSTRG.18101	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
MSTRG.18103	MSTRG.18103	5	3	0	2	5	14	5	6	17	30	24	18	3	16	8
MSTRG.18105	MSTRG.18105	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
MSTRG.18106		1	0	0	3	0	0	1	1	0	0	2	0	0	1	0
MSTRG.18107	MSTRG.18107	0	0	0	1	0	0	0	0	0	0	3	0	0	0	0
MSTRG.18108	MSTRG.18108	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0
MSTRG.18109	MSTRG.18109	52	26	6	20	45	77	61	23	71	51	58	11	2	24	22
MSTRG.1811		0	0	1	1	0	0	0	2	2	3	3	1	0	0	0
MSTRG.18110		72	103	79	316	113	287	85	223	199	359	215	213	19	283	187
MSTRG.18113	MSTRG.18113	0	0	0	4	0	0	0	0	0	0	0	0	1	0	1
MSTRG.18114		0	1	1	22	1	1	0	10	16	4	6	8	0	1	0
MSTRG.18116	MSTRG.18116	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0
MSTRG.1812		1	1	0	1	1	0	1	0	0	0	0	0	0	0	0
MSTRG.18121		29	40	11	17	26	35	30	25	1	33	49	92	6	39	55
MSTRG.18122	MSTRG.18122	55	29	16	111	90	122	43	167	193	212	137	154	43	119	122
MSTRG.18123		9	21	24	39	23	30	30	6	50	33	12	6	1	1	15
MSTRG.18124		65	19	20	65	59	115	45	54	63	230	101	62	3	69	55
MSTRG.18125	MSTRG.18125	11	12	5	19	19	28	42	39	119	82	76	71	26	78	52
MSTRG.18128		0	0	0	0	0	0	0	1	0	0	1	6	0	0	0
MSTRG.1813		4	1	1	0	2	0	1	1	0	2	1	1	0	0	3
MSTRG.18130		1	0	2	0	0	1	0	0	0	0	2	0	0	0	1
MSTRG.18131		1	1	1	1	1	1	0	0	4	4	9	1	0	8	3
MSTRG.18133	MSTRG.18133	182	174	96	338	225	301	237	110	459	334	254	219	20	249	227
MSTRG.18134		70	65	40	70	55	25	65	35	25	130	74	55	10	60	35
MSTRG.18135		0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
MSTRG.18136		0	0	0	0	0	0	1	1	0	1	0	0	0	0	3
MSTRG.18137	MSTRG.18137	188	174	62	172	180	175	129	288	288	309	358	173	19	235	210
MSTRG.1814		1	6	4	7	5	1	6	5	12	6	7	6	1	6	11
MSTRG.18140		0	0	1	1	0	0	1	8	0	0	1	0	0	0	0
MSTRG.18142		154	79	34	110	92	46	25	32	61	131	35	43	11	46	37
MSTRG.18144	MSTRG.18144	0	2	1	0	0	4	1	0	3	0	0	2	0	0	0
MSTRG.18145	MSTRG.18145	14	84	29	110	82	80	54	62	90	93	64	84	1	59	75
MSTRG.18148	MSTRG.18148	49	69	32	60	68	112	3	88	169	168	129	76	3	47	93
MSTRG.1815	MSTRG.1815	10	4	12	30	12	1	11	23	7	11	12	6	1	9	7
MSTRG.18151		1336	2017	1412	5998	3688	7939	2549	5989	8833	8991	8335	8429	1501	8288	6195
MSTRG.18152		45	9	30	49	57	34	41	66	70	94	51	48	12	115	18
MSTRG.18153		10	34	0	20	11	10	41	1	18	8	1	7	1	3	23
MSTRG.18155		1	1	0	0	0	1	1	0	0	0	0	0	0	0	0
MSTRG.1816	MSTRG.1816	9	12	3	11	8	15	8	28	28	30	23	9	12	30	8
MSTRG.18160	MSTRG.18160	11	21	0	24	12	1	1	4	19	20	12	20	0	28	7
MSTRG.18161	MSTRG.18161	38	57	22	130	124	153	62	73	126	129	154	127	1	186	91
MSTRG.18163	MSTRG.18163	132	29	14	108	60	91	16	22	126	78	59	36	5	35	24
MSTRG.18164		15	10	11	33	23	20	29	17	29	26	15	10	5	19	23
MSTRG.18165	MSTRG.18165	0	0	0	0	3	1	0	0	2	1	1	0	0	0	0
MSTRG.18166	MSTRG.18166	3	0	0	1	2	3	2	0	0	2	0	3	0	1	1
MSTRG.18167	MSTRG.18167	102	55	54	83	165	88	61	72	203	141	98	63	21	105	51
MSTRG.18169		0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
MSTRG.18170		1	3	9	2	5	3	3	5	15	13	0	6	0	16	4
MSTRG.18171		0	4	1	1	7	1	9	1	5	5	7	3	1	2	1
MSTRG.18173		0	6	1	0	0	1	0	1	10	1	2	0	1	36	1
MSTRG.18175	MSTRG.18175	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
MSTRG.18178		29	17	33	4	18	38	17	2	20	49	31	30	1	13	1
MSTRG.18179	MSTRG.18179	39	53	2	53	65	48	59	5	71	78	72	36	1	36	15
MSTRG.18182	MSTRG.18182	113	91	61	123	150	135	62	121	186	167	173	58	16	114	166
MSTRG.18183		0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
MSTRG.18184	MSTRG.18184	30	23	44	87	130	231	14	221	399	359	203	240	34	176	147
MSTRG.18186	MSTRG.18186	22	8	12	1	10	26	8	9	23	42	39	32	0	1	34
MSTRG.18188	MSTRG.18188	24	6	16	26	26	45	18	15	24	16	8	19	0	18	14
MSTRG.18191		3	25	0	29	0	15	10	1	10	6	15	0	1	0	3
MSTRG.18194		13	9	9	16	20	13	1	2	1	6	1	2	1	19	10
MSTRG.18195	MSTRG.18195	65	47	28	54	104	134	56	45	155	179	88	70	10	77	52
MSTRG.18196		15	1	1	30	20	37	13	16	20	16	28	11	15	27	2
MSTRG.18197		0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
MSTRG.18199		0	0	0	1	1	0	0	0	0	0	0	0	1	0	0
MSTRG.182		3	1	3	8	3	4	1	3	15	12	0	3	0	6	2
MSTRG.18203	MSTRG.18203	29	28	23	28	63	46	35	74	110	93	87	44	9	35	49
MSTRG.18204	MSTRG.18204	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0
MSTRG.18205	MSTRG.18205	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0
MSTRG.18206		10	14	4	12	8	6	8	1	12	22	4	3	6	6	1
MSTRG.18207	MSTRG.18207	114	48	60	121	123	79	78	95	109	152	68	52	8	47	39
MSTRG.1821	MSTRG.1821	17	1	3	26	27	31	16	19	12	23	40	50	1	58	16
MSTRG.18211		1	3	0	1	0	0	0	3	0	0	0	0	0	0	0
MSTRG.18212		0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
MSTRG.18215		0	0	0	1	0	0	0	0	0	0	0	0	1	0	0
MSTRG.18217	MSTRG.18217	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
MSTRG.18218		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
MSTRG.1822		0	0	1	1	0	1	1	1	2	3	5	1	0	0	0
MSTRG.18221		0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
MSTRG.18225	MSTRG.18225	174	138	72	198	118	222	127	120	228	317	150	126	42	126	120
MSTRG.18226	MSTRG.18226	213	173	123	106	118	185	114	115	172	193	132	85	11	108	75
MSTRG.18227		0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
MSTRG.18228		2	2	4	0	1	0	1	0	0	0	0	0	0	0	1
MSTRG.1823		0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
MSTRG.18231	MSTRG.18231	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0
MSTRG.18233		2	0	0	2	1	1	4	1	3	3	0	0	0	4	0
MSTRG.18236	MSTRG.18236	24	30	1	5	24	32	40	33	43	60	65	9	0	16	1
MSTRG.18239	MSTRG.18239	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0
MSTRG.18241		14	1	1	2	4	11	1	1	0	4	5	0	4	18	1
MSTRG.18242	MSTRG.18242	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0
MSTRG.18243	MSTRG.18243	124	110	50	130	143	153	87	30	136	96	95	126	7	199	38
MSTRG.18244	MSTRG.18244	103	52	77	29	18	13	47	86	73	174	56	19	1	18	12
MSTRG.18245	MSTRG.18245	135	117	95	255	166	374	179	217	295	401	310	260	17	225	142
MSTRG.18248		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
MSTRG.18249		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
MSTRG.18250	MSTRG.18250	22	11	7	98	78	80	41	83	97	94	123	131	15	75	55
MSTRG.18251		1	1	0	2	1	1	0	0	0	0	0	0	0	0	0
MSTRG.18252		29	26	10	23	29	24	18	11	60	31	15	28	12	48	22
MSTRG.18253	MSTRG.18253	1	1	0	7	0	1	4	2	9	2	4	18	0	3	3
MSTRG.18254	MSTRG.18254	1	30	24	36	17	85	24	44	20	36	76	19	26	28	23
MSTRG.18255	MSTRG.18255	1022	717	409	1045	831	900	734	906	1453	1550	1249	898	157	1018	859
MSTRG.18257	MSTRG.18257	0	0	0	0	0	0	0	2	2	1	3	0	0	1	0
MSTRG.18258		0	1	0	0	0	0	0	0	0	0	0	0	1	0	0
MSTRG.18259		0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
MSTRG.1826		2	0	0	0	4	0	0	2	3	0	4	1	0	4	1
MSTRG.18260	MSTRG.18260	87	42	74	175	145	253	63	166	239	306	177	192	38	247	213
MSTRG.18263	MSTRG.18263	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0
MSTRG.18264	MSTRG.18264	280	190	231	349	353	225	253	277	472	504	422	273	65	305	239
MSTRG.18265	MSTRG.18265	41	16	1	13	55	42	43	28	45	44	41	75	0	37	83
MSTRG.18267		6	1	2	5	1	5	3	8	4	6	13	2	2	6	2
MSTRG.18268	MSTRG.18268	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0
MSTRG.18269		45	30	21	18	22	29	36	45	60	69	37	15	17	40	31
MSTRG.1827		3	5	1	19	1	16	7	7	14	7	28	6	2	11	5
MSTRG.18271		78	66	36	42	66	48	54	72	114	114	66	12	1	60	32
MSTRG.18272	MSTRG.18272	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
MSTRG.18273	MSTRG.18273	52	51	22	93	48	33	35	45	70	48	69	47	0	28	20
MSTRG.18275	MSTRG.18275	120	142	92	216	145	175	82	125	294	259	151	151	29	192	116
MSTRG.18278		36	1	8	8	16	2	1	19	48	30	48	45	16	38	12
MSTRG.18280	MSTRG.18280	0	0	0	0	0	0	0	0	0	5	1	0	0	0	0
MSTRG.18281	MSTRG.18281	3	1	1	3	5	4	1	0	6	7	4	1	0	2	4
MSTRG.18282	MSTRG.18282	364	191	144	226	175	216	163	177	251	405	209	177	60	218	80
MSTRG.18283	MSTRG.18283	77	100	41	188	123	152	75	96	110	90	144	125	10	102	78
MSTRG.18284	MSTRG.18284	14	23	0	45	1	32	15	31	39	37	13	0	1	3	15
MSTRG.18285		18	14	23	0	17	24	1	9	4	24	7	8	1	1	12
MSTRG.18286		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
MSTRG.18287		10655	10934	7906	28307	18624	40519	13300	28532	37456	42538	37577	32102	5393	32280	26408
MSTRG.18288	MSTRG.18288	14	28	13	44	29	55	37	16	53	46	42	39	4	48	14
MSTRG.18289	MSTRG.18289	45	63	57	82	143	163	88	149	177	207	123	69	4	83	116
MSTRG.18290		1	3	1	7	5	1	3	7	13	22	5	8	0	5	0
MSTRG.18291		32	4	9	7	6	11	14	21	15	8	10	10	0	14	5
MSTRG.18293	MSTRG.18293	623	389	180	617	500	454	313	344	561	643	615	582	59	494	468
MSTRG.18294	MSTRG.18294	28	25	18	29	23	29	56	32	33	47	16	21	6	29	14
MSTRG.18295	MSTRG.18295	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0
MSTRG.18296		1	0	0	0	0	0	0	0	0	1	0	0	0	0	2
MSTRG.18297		395	604	514	2368	1260	3508	1003	2831	3595	3976	3603	3478	573	3367	2701
MSTRG.1830		6	19	3	8	3	5	9	22	18	14	24	11	1	30	27
MSTRG.18300		0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
MSTRG.18301		0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
MSTRG.18302		0	1	1	1	3	0	0	0	0	0	0	0	0	1	0
MSTRG.18303		61	25	50	117	60	35	65	65	90	65	40	10	0	65	20
MSTRG.18304		46	33	42	54	66	46	31	48	133	153	79	42	8	32	26
MSTRG.18306	MSTRG.18306	21	17	7	22	7	2	15	18	27	22	21	14	1	18	16
MSTRG.18307		98	68	48	62	60	83	77	80	136	138	82	70	17	79	66
MSTRG.18308	MSTRG.18308	7	9	7	36	22	27	7	9	10	35	23	36	2	13	16
MSTRG.18309	MSTRG.18309	123	28	36	90	63	106	53	73	210	163	122	95	9	101	30
MSTRG.1831		0	0	2	0	2	0	0	1	0	0	0	0	0	0	0
MSTRG.18312	MSTRG.18312	77	64	1	104	62	78	33	31	102	96	62	85	26	74	49
MSTRG.18313		1	0	0	0	0	1	0	1	0	1	1	0	0	0	0
MSTRG.18315		80	85	47	141	95	216	95	186	211	257	202	156	29	193	212
MSTRG.18316		46	26	28	31	28	24	8	12	46	48	26	12	0	28	8
MSTRG.18317	MSTRG.18317	0	0	0	0	0	0	0	0	0	2	6	6	0	0	0
MSTRG.18318		7	4	1	6	2	14	3	4	2	10	6	6	1	7	4
MSTRG.18319		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
MSTRG.1832		4	11	12	20	25	1	20	2	3	18	8	13	1	10	0
MSTRG.18320	MSTRG.18320	170	38	29	81	88	80	65	48	103	151	110	80	27	44	42
MSTRG.18321		0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
MSTRG.18322		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
MSTRG.18323		1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MSTRG.18325	MSTRG.18325	19	21	11	31	25	26	23	35	61	53	33	43	2	26	22
MSTRG.18326		28	16	28	28	16	37	24	27	12	23	1	30	6	4	2
MSTRG.18328	MSTRG.18328	63	56	43	94	25	94	53	74	75	54	42	83	3	74	22
MSTRG.18329	MSTRG.18329	0	0	2	1	3	5	0	3	4	1	4	1	1	4	5
MSTRG.1833		0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
MSTRG.18330	MSTRG.18330	33	44	16	93	80	170	49	109	146	147	168	128	15	156	120
MSTRG.18331		3	3	1	0	8	7	2	3	3	3	6	3	2	3	8
MSTRG.18332		0	0	0	0	0	0	0	0	0	3	0	1	0	1	1
MSTRG.18333		0	0	0	0	0	2	0	1	0	0	0	2	0	0	0
MSTRG.18335	MSTRG.18335	0	0	0	0	0	2	1	2	0	0	0	0	0	1	0
MSTRG.18337	MSTRG.18337	43	57	36	93	71	87	62	99	100	138	105	82	8	70	57
MSTRG.18338	MSTRG.18338	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
MSTRG.18339	MSTRG.18339	0	0	3	0	3	1	1	0	10	3	1	2	0	0	2
MSTRG.1834		0	0	0	2	0	0	0	4	3	1	2	0	0	0	0
MSTRG.18340		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
MSTRG.18341	MSTRG.18341	3907	1932	1337	3882	2904	3717	1912	2899	4346	5001	3668	2898	683	3232	2801
MSTRG.18342		0	6	0	4	1	19	0	10	8	14	19	4	3	9	14
MSTRG.18344	MSTRG.18344	12	7	3	0	4	3	12	11	2	8	8	4	1	14	1
MSTRG.18345	MSTRG.18345	478	382	204	599	467	791	491	371	516	630	419	420	142	428	339
MSTRG.18346		18	6	1	19	16	21	4	17	26	7	5	24	1	4	32
MSTRG.18347	MSTRG.18347	70	40	23	111	61	36	62	70	73	71	46	34	5	70	50
MSTRG.18348		0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
MSTRG.18349		13	19	7	11	13	14	7	13	17	35	19	10	1	11	8
MSTRG.1835		1	0	0	0	0	4	1	12	8	11	10	4	0	8	9
MSTRG.18350		0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
MSTRG.18352	MSTRG.18352	20	9	11	27	0	7	20	23	55	15	18	21	15	22	4
MSTRG.18354	MSTRG.18354	2	0	3	0	1	4	0	1	4	4	2	3	1	5	1
MSTRG.18355	MSTRG.18355	189	108	107	190	164	204	175	170	279	160	120	191	30	205	154
MSTRG.18357	MSTRG.18357	40	11	6	24	15	17	48	19	38	77	24	17	0	15	24
MSTRG.1836		2	1	1	4	2	0	0	2	2	3	3	1	0	0	1
MSTRG.18362	MSTRG.18362	0	1	0	0	0	0	1	2	1	0	2	1	0	0	0
MSTRG.18363	MSTRG.18363	17	11	24	42	32	85	46	40	51	91	61	17	0	17	55
MSTRG.18367	MSTRG.18367	33	26	23	48	35	111	30	73	77	120	66	138	1	121	88
MSTRG.1837		2	0	0	1	2	3	2	3	5	15	7	3	1	4	4
MSTRG.18371	MSTRG.18371	154	127	130	275	192	257	160	179	265	319	353	228	52	335	206
MSTRG.18372	MSTRG.18372	1153	1697	1589	5256	3293	7222	2511	4840	6792	7049	6551	6342	1170	7118	5033
MSTRG.18373		6	25	12	22	9	6	19	25	12	9	9	29	1	6	1
MSTRG.18377		21	9	6	24	0	9	1	12	21	15	6	26	1	24	33
MSTRG.18378		0	0	0	6	1	0	0	0	0	0	0	0	0	0	0
MSTRG.18379		0	1	0	0	0	0	0	0	0	0	2	0	0	0	0
MSTRG.1838		0	0	0	0	1	2	1	1	0	1	1	1	0	0	0
MSTRG.18380	MSTRG.18380	353	180	180	512	425	466	281	269	363	518	234	230	42	237	331
MSTRG.18382	MSTRG.18382	12	19	4	28	22	17	23	26	31	21	14	2	0	32	31
MSTRG.18383		17	7	7	16	8	13	12	3	14	27	8	6	1	10	9
MSTRG.18384		0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
MSTRG.18385		75	73	49	54	64	36	44	75	97	86	122	109	26	38	71
MSTRG.18386	MSTRG.18386	102	105	76	157	170	252	135	142	188	210	187	132	67	158	114
MSTRG.18387	MSTRG.18387	4	1	9	10	24	54	1	13	63	20	14	45	8	31	13
MSTRG.18388	MSTRG.18388	0	3	0	1	0	0	0	0	0	1	7	5	0	0	0
MSTRG.1839		1	1	1	8	35	16	1	4	34	11	13	17	1	14	4
MSTRG.18390	MSTRG.18390	0	1	1	6	9	22	1	6	8	1	3	6	1	9	4
MSTRG.18391	MSTRG.18391	40	34	12	56	50	69	17	42	68	115	66	75	23	34	35
MSTRG.18392	MSTRG.18392	986	695	526	1044	1121	1346	585	816	1188	1264	1004	986	205	977	761
MSTRG.18393		4	3	4	3	3	0	6	1	4	5	1	3	0	2	3
MSTRG.18394		867	1095	906	5000	2474	7025	1971	5293	7537	7876	6770	6866	1332	7053	5395
MSTRG.18395		0	0	0	1	1	1	0	1	1	1	1	1	0	1	0
MSTRG.18397		1	0	0	5	7	0	0	0	0	0	0	0	0	0	0
MSTRG.18398	MSTRG.18398	28	20	36	75	79	84	91	74	127	107	71	53	10	25	59
MSTRG.18399	MSTRG.18399	9	6	0	6	1	9	6	1	1	1	0	0	0	1	6
MSTRG.184	MSTRG.184	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0
MSTRG.1840		0	0	0	8	0	1	0	1	0	0	1	7	0	0	1
MSTRG.18400		0	0	0	2	0	0	0	2	1	0	1	1	0	0	2
MSTRG.18401	MSTRG.18401	121	45	40	90	103	104	69	69	115	86	91	121	8	44	75
MSTRG.18403	MSTRG.18403	28	56	23	60	35	70	34	26	28	24	23	36	10	46	22
MSTRG.18406		0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
MSTRG.18407		15	17	5	11	8	5	3	26	16	13	4	20	2	4	28
MSTRG.18408		0	0	0	0	0	1	0	0	0	1	0	0	0	2	0
MSTRG.18409		677	1030	700	3262	1848	4406	1349	2956	4131	4474	4138	4286	743	3898	3088
MSTRG.1841	MSTRG.1841	143	119	78	228	156	218	104	132	265	222	172	232	44	159	116
MSTRG.18411		0	0	0	0	0	1	0	0	0	0	0	1	0	0	0
MSTRG.18413	MSTRG.18413	124	110	98	211	175	205	198	66	169	155	81	107	12	102	26
MSTRG.18414	MSTRG.18414	0	0	1	0	0	1	0	0	0	0	3	0	0	2	0
MSTRG.18416	MSTRG.18416	4	0	0	5	4	1	5	0	0	4	1	3	0	4	1
MSTRG.18417		6	3	1	1	0	1	2	2	7	9	6	1	0	1	0
MSTRG.18418	MSTRG.18418	683	690	304	924	706	755	457	838	1082	1333	747	755	87	738	551
MSTRG.18419		0	5	0	0	2	0	0	1	3	0	0	0	0	1	0
MSTRG.1842		1	10	1	1	1	0	0	0	10	0	15	13	0	0	4
MSTRG.18420		2	1	1	0	0	0	0	0	0	0	0	0	0	0	0
MSTRG.18421	MSTRG.18421	34	48	36	19	43	30	27	19	43	45	16	30	2	32	40
MSTRG.18423	MSTRG.18423	0	0	0	0	0	0	0	0	1	2	1	0	0	1	0
MSTRG.18425	MSTRG.18425	1	3	1	1	6	8	1	1	12	1	12	0	1	9	0
MSTRG.18426	MSTRG.18426	9	9	8	27	7	12	1	10	13	21	6	6	0	6	6
MSTRG.18427	MSTRG.18427	1	0	0	0	0	2	0	0	1	2	0	0	0	0	0
MSTRG.18428	MSTRG.18428	25	21	12	31	12	22	14	25	88	68	43	36	11	10	18
MSTRG.18429	MSTRG.18429	574	333	248	633	538	615	358	587	1180	1093	784	537	50	392	402
MSTRG.1843		10	4	8	28	20	48	4	34	44	22	24	40	8	29	22
MSTRG.18430		0	3	10	0	3	1	0	2	0	6	1	1	0	0	0
MSTRG.18431		0	0	0	0	0	0	0	0	0	0	0	0	0	2	1
MSTRG.18432	MSTRG.18432	0	0	0	9	0	1	1	0	0	0	0	0	0	0	1
MSTRG.18435	MSTRG.18435	153	108	89	92	173	37	63	44	161	108	150	87	18	38	63
MSTRG.18437	MSTRG.18437	53	47	24	65	53	37	27	30	65	76	72	51	7	63	42
MSTRG.18438		1	1	0	3	0	3	1	1	0	5	8	3	2	3	2
MSTRG.18440		1	0	2	0	0	0	0	0	0	0	0	0	0	0	0
MSTRG.18441		0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
MSTRG.18442		4	14	7	7	10	7	4	6	10	7	3	2	0	2	3
MSTRG.18443	MSTRG.18443	1	13	0	0	23	0	0	0	0	0	0	1	9	0	0
MSTRG.18444	MSTRG.18444	1	0	2	16	2	30	3	20	15	22	45	39	8	22	20
MSTRG.18446	MSTRG.18446	34	18	11	29	20	6	30	24	76	9	43	24	1	6	12
MSTRG.18448		44	44	15	48	19	21	77	50	135	115	75	69	13	84	36
MSTRG.1845		43	40	1	59	16	61	28	2	34	56	3	22	2	1	2
MSTRG.18450	MSTRG.18450	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
MSTRG.18451	MSTRG.18451	1	1	0	0	0	3	1	0	1	2	0	1	0	2	0
