"Log2MeanExon"	"Log2FC"	"pvalue"	"padj"
"MSTRG.2999:MSTRG.2999.7"	2.70847339536786	-2.14069588933377	1.29151322267871e-07	4.35900689549227e-05
"MSTRG.7170:ENST00000324038.6"	1.72762435640969	-4.95777405778032	1.31932406325975e-07	4.42042395490969e-05
"MSTRG.21978:ENST00000520361.5"	5.78875092966028	-1.16348499709359	1.33890793147587e-07	4.44736737135318e-05
"MSTRG.15215:ENST00000234301.3"	6.32336684719425	0.180972143290416	1.33799917026044e-07	4.44736737135318e-05
"ENSG00000224774.7:ENST00000493079.5"	2.20920975085561	-2.43727142075102	1.34837585848418e-07	4.45959400886301e-05
"MSTRG.7170:ENST00000389727.8"	1.74896439861159	-4.9838097149107	1.4056443160566e-07	4.57053849299383e-05
"MSTRG.56:MSTRG.56.6"	3.19050585177895	-1.81597035317234	1.39980922947232e-07	4.57053849299383e-05
"MSTRG.4599:ENST00000526185.5"	3.70128470292628	-1.5942505148626	1.40540418115826e-07	4.57053849299383e-05
"ENSG00000235487.8:ENST00000470522.1"	0.775560186719264	-3.00638915624097	1.39432244981713e-07	4.57053849299383e-05
"MSTRG.13430:ENST00000581150.6"	7.76103075062026	0.86085258055058	1.45406029562858e-07	4.70025957202044e-05
"MSTRG.14812:MSTRG.14812.9"	2.78141514111724	1.93912330850582	1.45773797424526e-07	4.70025957202044e-05
"MSTRG.11343:ENST00000574255.6"	6.08234567454226	0.497236077104612	1.50558251741833e-07	4.83429999822046e-05
"MSTRG.18579:ENST00000687342.1"	4.40610700599813	1.08918933559027	1.58699973820371e-07	5.07457982678234e-05
"MSTRG.4861:ENST00000316409.2"	4.21717270498992	-1.47277781063717	1.74606134227438e-07	5.55929647562729e-05
"MSTRG.15215:ENST00000378669.5"	6.32503087819934	0.181810320652385	1.75301581009762e-07	5.55929647562729e-05
"MSTRG.15838:ENST00000308604.5"	9.94497185996959	0.138139379149868	1.81969869551894e-07	5.74711560959347e-05
"MSTRG.23288:ENST00000244520.10"	8.52077388251805	0.934600592129938	1.83034488151383e-07	5.75714437792729e-05
"MSTRG.6416:ENST00000547408.5"	8.08545438737578	-0.777018556005673	1.85129504379699e-07	5.79936986443431e-05
"ENSG00000196873.16:ENST00000618217.4"	2.5155304502314	-2.38798781408707	2.00879569771921e-07	6.26727992136184e-05
"MSTRG.19823:MSTRG.19823.11"	3.52545351589483	2.10091412222082	2.02087755464276e-07	6.27955105305968e-05
"MSTRG.4861:ENST00000449319.2"	4.25543890275216	-1.4161847228319	2.06495239969429e-07	6.36517447300966e-05
"MSTRG.4861:ENST00000530349.2"	4.25543890275216	-1.4161847228319	2.06495239969429e-07	6.36517447300966e-05
"MSTRG.25643:ENST00000527045.1"	1.98443788305209	2.63583795800128	2.08332231280507e-07	6.39621450475635e-05
"MSTRG.7240:ENST00000644872.1"	1.1036049782212	-1.89287355181438	2.16047670486639e-07	6.60677205676243e-05
"MSTRG.19072:ENST00000481629.1"	5.75915478383489	-1.06170208314657	2.20549101092797e-07	6.71776870688266e-05
"MSTRG.9820:ENST00000553393.5"	1.82512999533234	-14.5501436289727	2.21824517015984e-07	6.71902715883117e-05
"MSTRG.7240:ENST00000643035.1"	1.89288914518682	-0.942688422361238	2.22334214723463e-07	6.71902715883117e-05
"MSTRG.24197:ENST00000479490.1"	1.24968465541777	-3.72612694353721	2.34781313561371e-07	7.06746780690092e-05
"MSTRG.14542:MSTRG.14542.3"	7.65066844990973	-0.0791534288922433	2.41092747438648e-07	7.22921762767203e-05
"MSTRG.3083:ENST00000544301.7"	9.50561715056168	0.156227417625844	2.56397151253699e-07	7.65832452322191e-05
"ENSG00000140988.16:ENST00000527871.5"	7.04889914280567	-0.435080185127299	2.64068991530599e-07	7.85702109086141e-05
"MSTRG.13366:MSTRG.13366.9"	2.90938719372041	-1.62208355373901	2.76013374378947e-07	8.1808240986117e-05
"MSTRG.16348:ENST00000435414.5"	2.60320586227464	-2.19605039929358	2.80128099077215e-07	8.25867240295895e-05
"MSTRG.18579:ENST00000685076.2"	4.43141436949773	1.02545272943148	2.80783287427687e-07	8.25867240295895e-05
"ENSG00000100911.16:ENST00000471700.6"	3.87036409454916	-1.63469629738551	2.86710705240188e-07	8.40095070996933e-05
"MSTRG.13688:ENST00000588560.5"	5.96541044368946	0.595326252058262	2.88787451842123e-07	8.4297494749461e-05
"MSTRG.14149:ENST00000587708.7"	7.35541815360766	0.379100401225612	2.95811206967275e-07	8.60218989860835e-05
"ENSG00000235650.6:ENST00000461925.1"	6.51147130511885	-1.92527076045995	2.99819367981984e-07	8.68596997572468e-05
"MSTRG.6416:ENST00000547703.5"	8.1835928699758	-0.871485431287383	3.05186996705502e-07	8.80835967794733e-05
"ENSG00000291420.1:ENST00000707469.1"	8.59609186328749	-0.540529182509864	3.11378447946231e-07	8.92024013220537e-05
"MSTRG.6216:ENST00000547765.5"	5.79797344151757	1.08414784626259	3.11217363015397e-07	8.92024013220537e-05
"MSTRG.20138:ENST00000430783.5"	3.45059512810212	-1.34597619408585	3.23194421975129e-07	9.22444760972124e-05
"MSTRG.4788:ENST00000535715.5"	3.06984409963742	-1.68577024705686	3.24762413413423e-07	9.23499671677684e-05
"MSTRG.3121:ENST00000376836.8"	6.18321989590681	1.32944648374519	3.2897556938599e-07	9.32041004706733e-05
"MSTRG.15905:MSTRG.15905.19"	2.22647808826206	3.96092265427468	3.63939261196072e-07	0.000102732188081655
"MSTRG.7625:ENST00000377619.9"	5.6469040732031	-1.16018689506112	3.7418273040736e-07	0.000104855525711462
"MSTRG.16348:MSTRG.16348.19"	6.26796518204278	1.52855607786596	3.73051024638e-07	0.000104855525711462
"MSTRG.146:ENST00000631958.1"	6.46293315017162	-0.781931257062007	3.78705327208158e-07	0.00010573836929462
"MSTRG.26509:ENST00000613356.1"	3.75590731333177	-0.979740159762	3.80760416759556e-07	0.000105928372694314
"MSTRG.15517:ENST00000471185.5"	3.11430073336727	-1.31076467718206	3.88639354674077e-07	0.00010773138830897
"MSTRG.6861:MSTRG.6861.5"	7.59189525775247	-0.158750138934199	3.92400454375545e-07	0.000108384099695657
"MSTRG.26509:ENST00000522717.1"	3.7652092106078	-0.991695079914889	3.97030579845843e-07	0.000109271323371716
"MSTRG.21921:ENST00000514505.7"	6.52517687795777	-1.50933025014557	4.14173910040614e-07	0.000113583878489501
"MSTRG.25073:MSTRG.25073.7"	6.47112662325619	-0.558148699840946	4.335328979224e-07	0.000118471319786156
"MSTRG.7625:ENST00000483290.5"	5.61822398624135	-1.17800775040971	4.40830999745523e-07	0.00012003999470809
"MSTRG.17248:MSTRG.17248.12"	1.32276023004058	3.7504484065138	4.54427659653204e-07	0.000123306705310546
"MSTRG.4122:ENST00000680696.1"	6.67089318542585	1.70027037716053	4.56900639437207e-07	0.000123542726583544
"MSTRG.802:ENST00000465780.1"	1.1136713391225	4.37358024986657	4.5932336073351e-07	0.000123763555331629
"MSTRG.15573:MSTRG.15573.27"	1.75147720539959	-1.84158710213101	4.70146381261136e-07	0.000126238398720368
"MSTRG.12371:ENST00000578892.5"	5.96153860902564	-1.08553892204995	4.88878301918918e-07	0.000130812290633596
"MSTRG.5856:MSTRG.5856.2"	4.21508957474648	-0.526080989981185	5.03909249964447e-07	0.000134367663047613
"MSTRG.25312:MSTRG.25312.1"	5.84809082267948	-0.714369090107954	5.11315643230794e-07	0.000135872434822936
"MSTRG.3083:MSTRG.3083.8"	8.93130323303634	-0.340767010178745	5.14674279153064e-07	0.000136294946048431
"MSTRG.28434:ENST00000442614.5"	3.51100042984204	1.14626876317264	5.24959978000248e-07	0.000138542691180326
"MSTRG.22048:ENST00000505430.5"	9.11787667353399	-0.351740185816656	5.46475110353267e-07	0.000142754118488283
"MSTRG.5214:ENST00000525504.5"	3.00112131615733	-1.57783903633721	5.44743505925668e-07	0.000142754118488283
"MSTRG.7240:ENST00000298248.12"	2.01665126202522	-0.781111065121283	5.45826240733093e-07	0.000142754118488283
"MSTRG.13368:ENST00000706715.1"	5.36932461765553	-1.45526319378368	5.4934377551914e-07	0.000143018682530595
"MSTRG.23649:ENST00000677481.1"	3.57502021104107	2.12244902568794	5.642770492634e-07	0.000146411845017967
"MSTRG.23649:ENST00000678878.1"	3.81023530761682	2.26028379541402	5.74677154309652e-07	0.000148579450865714
"MSTRG.18867:ENST00000631175.3"	3.98780900317804	-4.39274243148267	5.76487189650522e-07	0.000148579450865714
"MSTRG.15005:MSTRG.15005.9"	-0.556525198924458	14.0564406298504	5.88171871737216e-07	0.000151085669266045
"ENSG00000226225.6:ENST00000463901.1"	6.48331908785395	-1.83008100459763	6.06180067021232e-07	0.000155194180481031
"MSTRG.6416:ENST00000548725.5"	8.46773216885499	-0.771565468375364	6.1032892981654e-07	0.000155738966852723
"MSTRG.11804:MSTRG.11804.1"	4.8474888895496	-1.52545062684232	6.15415793562277e-07	0.000156225147636653
"MSTRG.22847:ENST00000314397.9"	5.87709785128027	-0.0844101268142827	6.18316031626214e-07	0.000156225147636653
"MSTRG.9820:ENST00000554082.1"	0.461088076834298	2.87421201970417	6.16747634034699e-07	0.000156225147636653
"MSTRG.26706:MSTRG.26706.1"	8.37204643943022	-0.294273060825693	6.32007280779233e-07	0.000159162565592841
"MSTRG.23470:ENST00000304434.11"	4.16235561940322	-0.335347646853029	6.40274559331202e-07	0.000160719342316551
"MSTRG.5764:ENST00000537701.5"	6.72722802863314	-0.0446440330107531	6.64999247191356e-07	0.000165845216786603
"MSTRG.2084:ENST00000318289.14"	6.45592129942396	0.510842370244688	6.64354661492608e-07	0.000165845216786603
"MSTRG.23794:MSTRG.23794.1"	4.58581681862965	0.963752557752782	6.68162844433991e-07	0.000166096661670233
"MSTRG.14542:MSTRG.14542.2"	6.50855319467101	-0.46683778262247	6.96978572920199e-07	0.000171975920143882
"ENSG00000196873.16:ENST00000478048.5"	8.86026146114716	0.110438326397565	6.9901851499627e-07	0.000171975920143882
"MSTRG.10998:ENST00000570195.5"	7.15175481618077	0.601206801919004	6.95688190211183e-07	0.000171975920143882
"MSTRG.8319:MSTRG.8319.2"	1.1476027048279	2.77726092605424	7.00740169281604e-07	0.000171975920143882
"MSTRG.23299:ENST00000322203.7"	11.4743838383816	-0.00118075421501196	7.07682385663959e-07	0.00017312831747313
"MSTRG.5203:MSTRG.5203.2"	3.25694250771693	-1.22076014873149	7.13159612476297e-07	0.000173445884684857
"MSTRG.15517:ENST00000474230.5"	3.68563090868156	-0.970374601049744	7.13481942398326e-07	0.000173445884684857
"MSTRG.14542:ENST00000331825.11"	12.5118825818496	1.41260465528745	7.19428764029536e-07	0.000174341570483157
"MSTRG.4122:ENST00000679383.1"	5.23071960999311	-1.73228993893938	7.349493094901e-07	0.00017754440027563
"MSTRG.5764:ENST00000543164.5"	6.92831476793538	0.0622050619722607	7.38110650436918e-07	0.000177750884199906
"MSTRG.15838:ENST00000409569.2"	10.3316228249006	-0.109639819798389	7.45579676929332e-07	0.000178990221381708
"MSTRG.1290:ENST00000489510.1"	-0.324335278603676	-3.99217172454675	7.64229473538282e-07	0.000182897676055302
"MSTRG.7625:ENST00000486516.5"	6.73621530733902	-0.467663090833329	7.69925032953009e-07	0.000183123342251311
"MSTRG.6439:ENST00000338193.11"	1.20643098950996	-3.13908233305131	7.67996866509395e-07	0.000183123342251311
"MSTRG.6416:ENST00000551589.5"	6.89635134713417	-0.769753877207379	8.10299831816194e-07	0.00019205150037657
"ENSG00000273594.4:ENST00000632675.1"	7.43830477519591	-0.458795708996913	8.12446979351195e-07	0.00019205150037657
"MSTRG.7625:ENST00000460675.5"	5.60449447521302	-1.16991814212805	8.15872412593977e-07	0.000192271436878645
"MSTRG.760:ENST00000638644.1"	2.27460289647951	4.06845846926843	8.28853303993664e-07	0.000194735040586463
"MSTRG.25015:ENST00000359832.8"	7.77201579625194	-0.307350870003961	8.39016414011906e-07	0.000196523656220625
"MSTRG.14506:MSTRG.14506.34"	5.97104724657681	0.423714080613956	8.43613170636853e-07	0.000197001570168537
"ENSG00000104529.19:ENST00000533833.5"	7.27978321278906	-0.323004619095849	8.54115418570581e-07	0.000198851487570653
"MSTRG.202:ENST00000710753.1"	3.41695371992373	1.31654042234171	8.82880023022601e-07	0.000204929217873999
"MSTRG.25015:ENST00000488775.5"	7.75124123958695	-0.302940405567294	9.04354499052515e-07	0.000209283382600555
"MSTRG.14812:MSTRG.14812.3"	2.75987276355448	1.92349121389265	9.13621293358154e-07	0.000210794862601096
"ENSG00000104529.19:ENST00000529272.5"	8.25781658741586	0.944567579620867	9.17570075946849e-07	0.0002110739856496
"MSTRG.5101:ENST00000528439.5"	8.75544953448987	-0.361349714933709	9.23850282812917e-07	0.000211886162184908
"MSTRG.5856:ENST00000228438.3"	7.81047091651012	1.34126813286068	9.53780115886997e-07	0.000218101493443572
"MSTRG.27853:MSTRG.27853.4"	12.498134882679	-0.223854681654684	9.61251999399864e-07	0.000219159767981516
"MSTRG.10444:ENST00000354895.4"	5.97394473952401	-0.524557543155451	9.70335745376288e-07	0.00022057821005955
"MSTRG.10385:ENST00000562302.1"	2.449582451928	-1.74090676933089	9.77197162999782e-07	0.000221484611103203
"MSTRG.18255:MSTRG.18255.6"	5.99546918927511	-0.523731032918784	9.87285415133119e-07	0.000222462539944411
"ENSG00000284889.2:ENST00000645857.1"	3.18493802170105	-1.99958443634675	9.86951993492501e-07	0.000222462539944411
"MSTRG.10385:ENST00000566897.6"	6.96160168719859	-0.264302338430162	9.96082248173161e-07	0.000223790350462741
"MSTRG.10917:MSTRG.10917.11"	2.06628930341444	-2.19235010092362	1.00379035768954e-06	0.000224866548093812
"MSTRG.12242:ENST00000577396.5"	5.35046525488421	0.774704406913032	1.01306739927085e-06	0.00022628695629742
"MSTRG.13430:ENST00000602676.6"	7.76989517173297	0.811694739331587	1.01622648363977e-06	0.00022633654705852
"MSTRG.20560:ENST00000449470.6"	10.6256020448658	0.41188436124305	1.03057112719933e-06	0.000228393285796735
"MSTRG.13430:MSTRG.13430.6"	6.58759878979636	-0.26016274027455	1.03138853724616e-06	0.000228393285796735
"MSTRG.2147:ENST00000367883.3"	7.80478155068889	-0.272119426660201	1.09475876637473e-06	0.000241731518780428
"MSTRG.5930:ENST00000545199.5"	4.79253407813423	-1.8314797818354	1.0981901964321e-06	0.000241796379764144
"MSTRG.25015:ENST00000414062.5"	7.74925349587448	-0.300521366204507	1.11717300903476e-06	0.000245275174992126
"MSTRG.2147:ENST00000627653.1"	7.80002874931554	-0.273131932533551	1.13717287411034e-06	0.000248476235771803
"MSTRG.24709:ENST00000395471.7"	2.79471962375575	-1.69466962334403	1.13820185340955e-06	0.000248476235771803
"MSTRG.12046:ENST00000530173.6"	1.98807932241674	-1.93997444473204	1.15814052508171e-06	0.000252114760293352
"MSTRG.15903:ENST00000409094.5"	11.1372757694867	0.0203444290699295	1.167558570262e-06	0.000253390993810089
"MSTRG.12371:MSTRG.12371.1"	2.78685371913157	-1.76829422018213	1.17057945286123e-06	0.000253390993810089
"MSTRG.25078:ENST00000223136.5"	8.29098964747199	1.18150330503095	1.18380772390844e-06	0.000255536668963115
"MSTRG.23470:ENST00000542638.5"	4.17236741467813	-0.31627217233979	1.20316726226438e-06	0.00025899015520843
"MSTRG.21978:ENST00000517881.1"	4.10757908336647	-1.68378513050451	1.21269599335292e-06	0.000260314146628865
"ENSG00000223367.6:ENST00000487970.1"	6.48423007699867	-1.78748582629622	1.22987028840143e-06	0.000262538127880307
"MSTRG.10397:ENST00000338971.10"	2.49213319003758	1.55701620603944	1.22781249732552e-06	0.000262538127880307
"MSTRG.3083:ENST00000224237.9"	9.52946955147917	0.152613599047703	1.23548292047445e-06	0.000263007692866304
"MSTRG.7625:MSTRG.7625.4"	6.73478932305115	-0.503314831298065	1.2392140545488e-06	0.000263075243723526
"MSTRG.10444:ENST00000420057.2"	4.63182152375401	-1.31672982358256	1.25075610832454e-06	0.000264796063790401
"MSTRG.14564:ENST00000601015.5"	3.85376663223728	-1.36169560910579	1.26401008003781e-06	0.000266868889829791
"MSTRG.13430:ENST00000582888.8"	7.53917197787688	0.783491259349383	1.27638289337962e-06	0.000268522797455844
"MSTRG.15517:ENST00000462320.5"	3.69756513698135	-0.936437362637385	1.27881273086988e-06	0.000268522797455844
"MSTRG.28736:ENST00000369498.8"	5.06423880037932	1.19875720038886	1.28870349923491e-06	0.000269864318092502
"MSTRG.18951:MSTRG.18951.15"	3.41204015059385	1.45510404922338	1.30532011393256e-06	0.00027260319409179
"MSTRG.12930:ENST00000582475.1"	5.84835434622034	-0.772652676376781	1.31154862543687e-06	0.000273163676144368
"MSTRG.18651:MSTRG.18651.2"	5.8210849255706	-0.485777442880745	1.33507225503643e-06	0.000277313579831853
"MSTRG.11343:ENST00000573657.6"	6.14474161372424	0.42748747282969	1.34043632833713e-06	0.000277679312726657
"MSTRG.124:ENST00000618690.4"	7.07431718015152	-0.216892080963189	1.36511403124896e-06	0.000281290359287389
"MSTRG.56:MSTRG.56.8"	2.4755442227271	-2.75361844926146	1.36516823302644e-06	0.000281290359287389
"MSTRG.893:ENST00000372967.3"	11.3096580493377	0.0506392190015355	1.39038761819825e-06	0.000285038429640155
"MSTRG.893:ENST00000372969.8"	11.0049425340641	-0.0610660281025091	1.39075613849496e-06	0.000285038429640155
"MSTRG.2999:ENST00000446372.3"	5.1928632810763	1.16455367344271	1.42752178311401e-06	0.000291797569364276
"MSTRG.3083:MSTRG.3083.10"	8.93521437486126	-0.301631931419973	1.43550533418291e-06	0.000292653206515354
"MSTRG.6861:MSTRG.6861.7"	6.71468901419333	-0.474120420181139	1.44221076060672e-06	0.000293244447582784
"MSTRG.16348:ENST00000233156.9"	5.86245197092843	-0.303672492441023	1.46259702153611e-06	0.000296606978088463
"MSTRG.16348:ENST00000392365.5"	5.48069921364171	-0.58964702816472	1.47658730024387e-06	0.000298658190371111
"MSTRG.12242:ENST00000581166.5"	4.43056634223028	-0.753998377346908	1.49009406556702e-06	0.000300476170194137
"MSTRG.25187:ENST00000438865.1"	1.1371040727437	3.4826276865977	1.49337381828079e-06	0.000300476170194137
"MSTRG.25897:MSTRG.25897.1"	4.31372234484875	-0.619828431375159	1.51264359698907e-06	0.000303560783518677
"MSTRG.12378:MSTRG.12378.4"	7.78389752357438	-0.224658470748764	1.51860854722607e-06	0.000303966264587885
"MSTRG.18651:ENST00000306024.4"	9.19740449796731	1.0660110966588	1.5481227360228e-06	0.000309071073273029
"MSTRG.42:ENST00000490988.1"	5.76128422644906	0.753349286504563	1.56438521549168e-06	0.000311510732496692
"MSTRG.23299:ENST00000490335.4"	11.4109813198012	-0.0328816882579499	1.58305745777892e-06	0.000314416427348864
"MSTRG.23470:ENST00000370918.8"	4.16556425671034	-0.30767529863502	1.58882682564256e-06	0.000314751086986291
"MSTRG.11330:ENST00000607564.1"	4.43747307041882	-1.59149799960417	1.60589824048483e-06	0.000317317256944209
"ENSG00000165949.13:ENST00000620396.4"	8.7390969286168	-0.422196422709721	1.63861287839981e-06	0.000322129555191954
"MSTRG.15838:MSTRG.15838.93"	8.53825205720171	0.360852356328387	1.63474870369623e-06	0.000322129555191954
"MSTRG.13287:ENST00000580678.5"	0.956026352392814	-3.47606011659937	1.68359710941277e-06	0.000330130688156658
"ENSG00000231500.7:ENST00000490191.5"	7.47826375587949	-1.18612553065931	1.72397701690416e-06	0.00033633700475106
"MSTRG.13490:ENST00000309311.7"	7.55612244639144	0.251503707900033	1.72219818693447e-06	0.00033633700475106
"MSTRG.4282:ENST00000530913.1"	8.74544221721711	-1.65524699412761	1.74519392704897e-06	0.000339589833245512
"MSTRG.21921:ENST00000678135.1"	6.75187965938309	-1.41119824672031	1.74946359812188e-06	0.000339589833245512
"MSTRG.28699:ENST00000488481.1"	2.21949512396042	-1.82334158800241	1.76797187663621e-06	0.000342320223008392
"MSTRG.20560:ENST00000511643.6"	4.98478446062157	-1.80211725506691	1.77668449706343e-06	0.000342425668395727
"MSTRG.25312:MSTRG.25312.3"	6.30453236371201	-0.716026888132054	1.77740348496394e-06	0.000342425668395727
"MSTRG.16348:MSTRG.16348.18"	6.28701561478691	1.47096240840609	1.79045202020374e-06	0.000344079335613318
"ENSG00000273594.4:ENST00000631698.1"	7.42876507001693	-0.532995980417386	1.82260941419619e-06	0.00034938787730544
"MSTRG.8066:ENST00000622405.4"	4.71060464254868	-0.47138485222075	1.83618636043285e-06	0.000351117104981826
"MSTRG.26460:ENST00000521440.6"	4.44542229532098	1.85535414716501	1.85211617990928e-06	0.000353286576871705
"MSTRG.6416:ENST00000550550.5"	5.08306261887975	-1.1401063596335	1.87214725293864e-06	0.000353606400994994
"MSTRG.6312:ENST00000692008.1"	2.30144675002969	-2.30780163736805	1.86575335008479e-06	0.000353606400994994
"MSTRG.11341:ENST00000570760.2"	5.70433552924081	-0.146118754731372	1.870363865088e-06	0.000353606400994994
"MSTRG.203:ENST00000710787.1"	2.22631164439867	2.17154688306419	1.87118565478045e-06	0.000353606400994994
"MSTRG.28327:MSTRG.28327.17"	2.55183935217324	1.67290776527659	1.88040598947179e-06	0.000354297912862286
"MSTRG.7625:ENST00000497707.5"	6.73438152263111	-0.476613270230771	1.9366184578657e-06	0.000363524953124529
"ENSG00000100911.16:ENST00000559005.2"	3.11234602068254	-1.71911987618406	1.94352963441522e-06	0.000363524953124529
"MSTRG.24631:ENST00000445517.1"	4.91044493341143	-1.31330919049373	1.93939528977877e-06	0.000363524953124529
"ENSG00000184009.13:ENST00000681842.1"	8.59707565599309	-0.531077242984576	1.96105251195754e-06	0.000365521472973157
"MSTRG.14812:MSTRG.14812.18"	2.85900683950294	1.71634209053327	1.96369014314302e-06	0.000365521472973157
"MSTRG.19890:ENST00000498205.5"	4.72395153497769	-2.12676005136082	1.97234313880271e-06	0.00036624748665642
"MSTRG.6861:MSTRG.6861.12"	6.54025197690819	-0.421267685118414	1.98129068737227e-06	0.000366998882633546
